formula,space_group,formation_energy_value,formation_energy_value_per_atom
IrTa5,Cmmm,-0.4908594506667162,-0.7338633753080118
IrTh,P-6m2,-0.4075793025496629,-1.3489861773897938
IrV,P4/mmm,-0.3612857701268138,-1.158184764608455
IrV3,I4/mmm,-0.3340490829042377,-0.6503036353924445
IrV3,P4/mmm,-0.47255416898756797,-0.9357319092678762
IrV5,P4/mmm,-0.4711197019542548,-0.7067438782986248
IrW4,I4/mmm,1.226139567156861,2.0009833944648796
K16Sn8,Fd-3m,-1.0229968691364664,-0.5572454233767121
K2As,I4/mmm,-0.2639337456280577,-0.5895219433121328
K2Br2,P4/nmm,-1.6888097669189035,-3.4421650354854223
K2Br4,Pnnm,-1.5822552236886274,-2.233279848823726
K2Ge2,Cmcm,-0.2669758071355587,-0.5120804851298855
K2Ge2,Imma,-0.273261264657728,-0.5250334195079829
K2Ge4,Pnnm,0.1301332861622777,0.1192888564959026
K2Ge6,Cmcm,0.1763098815424379,0.0733764915610562
K2Mo,Fmmm,3.042880320996635,8.496625554990503
K2Mo2,Imma,0.8542190203513612,1.7984534695229877
K2Na,I4/mmm,-0.1362796213613058,-0.2387661468006374
K2Na2,I4_1/amd,-0.1216027947199392,-0.2124989378002972
K2Na4,Pnnm,-0.07148899964937835,-0.15771036252876303
K2Nb2,Cmcm,1.09084095650391,2.286078817493608
K2Nb6,Cmcm,1.6928282563458172,1.635980559978005
K2Ni2,Imma,0.8298963381042164,1.748329814095299
K2P,Immm,-0.20072254934785325,-0.4158362623593056
K2P,P-3m1,-0.1965336738085155,-0.4043264706880418
K2P2,Cmcm,-0.38369319995708945,-0.7526091538334077
K2P2,I4_1/amd,0.076242691330701,0.1952167437993296
K2P2,R-3m,-0.2883081336661626,-0.5560416804300641
K2Pd,Immm,-0.0564956725969651,-0.0195434412404894
K2Pd4,Pnnm,1.1250188928542222,1.4861146265895062
K2Pt,I4/mmm,-0.086540289708306,-0.1020971673053828
K2Pt4,I4/mcm,1.0100814934332845,1.328207628619715
K2Rh2,C2/m,0.3996170485980765,0.8616195974452423
K2Sb2,Imma,-0.4810457986707296,-0.9532312753301156
K2Sn,I4/mmm,-0.15521775617580386,-0.29080254280003737
K2Sn2,Cmcm,-0.3576508752856323,-0.698941696638331
K2Sn2,Pmmn,-0.20006856543539814,-0.3741994942704347
K2Sn4,I4_1/amd,-0.3386300579363322,-0.5247226906403164
K2Sn6,Pm-3n,-0.0275263883977735,-0.1366541879160759
K2Sr2,Pmma,-0.024179842008344,-0.0117318323122832
K2Ta,P4/mmm,0.8992763529927408,2.6066355407921207
K2V2,P6_3mc,1.15612605438115,2.4206169295863145
K2V2,R-3m,1.135659157852619,2.3784391936423
K2V3,P-3m1,2.0940197683885486,3.431790333174326
K32Ge32,P-43n,-3.4066352166265674,-0.675151451367741
K3As,Fm-3m,-0.521075508577517,-1.0357236322934873
K3Na,I4/mmm,-0.1295707547562906,-0.2289191368254499
K3Na,P4/mmm,-0.13201723125417889,-0.23396078246905425
K3P,Fm-3m,-0.3126715680869374,-0.6062493170522688
K3P,Imm2,-0.0459820410843502,-0.0566613307511275
K3P,Pm-3m,-0.16652114054054165,-0.30506568950211277
K3P4,I4/mmm,-0.3572614672184994,-0.5080852874230328
K3Pd,Immm,-0.0624916552804126,-0.0906839851935521
K3Pt,P4/mmm,-0.033825235817508,-0.0316088504323408
K3Sn,Immm,-0.1857782052497916,-0.3447502303034648
K3Ta,Cmmm,0.8886981641869399,1.869507340452832
K3V,Imm2,0.6216776689829253,1.3192373020688937
K3V,Pmm2,0.6181862970029425,1.312042358504843
K3W,Pm-3m,1.3102585726831597,2.738249876441042
K4As2,I4_1/amd,-0.3050823071754461,-0.4786330397696767
K4As5,I4/mmm,-0.4252952700278131,-0.5140852725400776
K4Ge2,C2/m,-0.2267796366321113,-0.3710567443183355
K4Ge2,Cmcm,0.1216094310107738,0.1075783394241365
K4Mo2,Cmcm,1.0884083265568814,1.4358171198848786
K4Na8,P6_3/mmc,-0.2063453414016271,-0.2988315482208944
K4Ni2,Cmcm,0.7498648883968545,0.9707084757747076
K4P16,I-43m,0.2231608101949735,-0.1041475601209332
K4Pd2,Pnnm,-0.0232064272785559,-0.0913772447120492
K4Sn,Im-3m,-0.193184098187588,-0.3389457176030077
K4Sn16,I-43m,-0.4813360648458947,-0.3945099326226485
K4Sn2,Pnnm,-0.09442718588597784,-0.18922403993700254
K4Sr8,Pnma,0.1094645084651922,-0.0818935212035741
K4Ta2,I4/mcm,1.3552894142900622,1.802472286881654
K5As,P4/mmm,-0.1994743687546712,-0.3335433422315462
K5Ge,Amm2,0.01167058979329805,-0.04346137840827085
K5Ni,Cmmm,0.4561105991779441,0.5671335020498542
K5P3,Cmmm,-0.1016702459205749,-0.2130512137208422
K5P4,I4/mmm,0.4346273599381573,0.2735191200441867
K5Sr24,I-43m,0.5166952864292632,-0.0674287511677472
K6Br18,Pmmn,-4.340526842457344,-1.696694378636594
K6Ge18,Pmmn,0.21853958832039655,-0.13082352794763108
K6Ni4,Fdd2,2.3116858638492115,1.7679797651264997
K6P2,I4/mmm,-0.333287375287535,-0.4517069891319321
K6Pd2,Cmcm,0.0320906817469758,-0.0752254061069782
K6Rh2,I4/mmm,0.9231208806642556,0.8428824368599911
K6Sn2,Cmcm,-0.1847874894953367,-0.2986943190886648
K8As,I4/mmm,-0.2449606630596802,-0.3489165426641362
K8P4,Pnma,-0.36762105869998307,-0.40961604696677856
K8Sn4,Pnma,-0.4390593782528411,-0.4586888928699872
K8W4,Pa-3,5.352773968009497,3.519872572141772
KAs2,I4/mmm,-0.3057522164582903,-0.7044267388226945
KAs3,I4/mmm,0.1181068425530965,0.2814894775925078
KAs3,P4/mmm,-0.0569523056868976,-0.0792686138336996
KAs8,I4/mmm,0.3895734791989251,0.2322542048801431
KBr,Fm-3m,-0.9796666183636802,-3.706876413428952
KGe2,Immm,-0.125443333435269,-0.2089912309915528
KGe3,Imm2,0.0750147146149758,0.1926861560480771
KGe3,Immm,0.0563984983312408,0.1543222617665247
KGe3,Pm-3m,0.1378042172930782,0.3220813997442184
KI,R-3m,-0.8408516017252083,-3.134742469361796
KMn,P-6m2,0.3669885105178387,1.8434388827312764
KMo3,Pmmm,0.6378626087474213,1.352590874492787
KNa2,I4/mmm,-0.13275463337981472,-0.22908052188061745
KNb,P-6m2,0.3999471483132676,1.979279772928984
KNb2,P-3m1,0.8253751894298174,2.4035769899028967
KNb3,Immm,0.8528600752499627,1.7956529849664111
KNb3,R-3m,0.527498598329689,1.1251551182884902
KNi,R-3m,0.3010630270251617,1.57172327300418
KNi3,Immm,0.5241822263262617,1.1183208108761429
KP,F-43m,0.1717909013282781,1.0389208938096712
KP,P4/mmm,-0.0827446022085579,-0.0101615835056054
KP2,Fm-3m,0.5604389443653659,1.6756105086307362
KP2,Fmmm,-0.4434155002145821,-0.6686824000513254
KP3,Cmmm,0.3024756836284336,0.6614327818613953
KP3,Imm2,-0.1101056345071149,-0.1888058396851753
KP3,Immm,-0.1010889376637618,-0.1702244266206188
KP3,Pmmm,-0.12813615050656074,-0.2259627355388691
KP5,Cmmm,-0.1081985478447158,-0.2081438557307776
KPb,P4/mmm,-0.1599419586956025,-0.3283348554472112
KPb2,I4/mmm,-0.2230209229867477,-0.4771056012979963
KPd3,P4/mmm,0.0579238404725643,0.1574656537298026
KPd5,Cmmm,0.1724486446399099,0.1774239044340174
KPt,P4/mmm,-0.0222265161688563,0.23926713171376784
KPt5,P4/mmm,-0.0018246536090145,-0.0620018481184516
KRh,P-6m2,0.2047901572923261,1.1749291940871784
KSb,R-3m,-0.2650968393682593,-0.7617366449225181
KSb3,Pmm2,-0.2189569099780727,-0.4131241845589662
KSn,P4/mmm,-0.1425649532395264,-0.2856834810561773
KSn2,I4/mmm,-0.2645359802150274,-0.591176705925191
KSn3,P4/mmm,-0.3006405687825066,-0.5814560949290453
KSn3,Pm-3m,-0.19307134927649344,-0.3597797831490116
KSr5,F-43m,0.0201851175348836,-0.0317636758190529
KTa2,Fmmm,0.9202277943040076,1.204761927242551
KTa2,I4/mmm,0.5552717631667754,1.6614126222135028
KV3,Imm2,0.9771979410336956,2.051885758878078
KW5,F-43m,1.419701760649918,1.890965330026168
Mn10Sn6,I4/mcm,0.6130617956396549,0.1343604343013928
Mn12Rh4,Pnma,0.0658903482052468,-0.1475393250712727
Mn12Sb12,Pbcm,0.6733894739011074,0.0254005999707119
Mn16W4,I-43m,1.9295378025106165,0.599145370514663
Mn16W8,Fd-3m,2.4681637213265297,0.6418392328096857
Mn23Sm6,Fm-3m,-0.338745039212774,-0.3105836267392533
Mn2Ge2,Cmcm,0.0013718905527986,0.0409246233146656
Mn2Ge6,Cmcm,0.7164317404603788,0.6299121908370549
Mn2Mo4,I4/mcm,0.0547470090455336,0.015719254542169
Mn2Na4,C2/m,0.6403997756752136,0.8203195908740257
Mn2Nb,I4/mmm,-0.0545078496647986,-0.0140814914609516
Mn2Ni,P-3m1,-0.0707412295797501,-0.0586860205731031
Mn2Ni2,P-3m1,-0.11296561081774165,-0.1946996167640596
Mn2Ni2,R-3m,0.109060917073785,0.2628478307896443
Mn2Ni3,P-3m1,0.159437657373692,0.2423944879702454
Mn2Ni4,C2/m,-0.138411745037403,-0.2496523228772639
Mn2P,P-3m1,-0.3048171691247667,-0.7018575051678485
Mn2P2,R-3m,-0.1911333000840535,-0.3557858934563905
Mn2P3,P-3m1,-0.3666346185832302,-0.6249001704786956
Mn2Pt,P-3m1,-0.0972724888571345,-0.1315860779253102
Mn2Pt2,P6_3/mmc,0.1898236101490586,0.4292818349830905
Mn2Pt2,P6_3mc,0.6734695515092713,1.4259688889606568
Mn2Rh,I4/mmm,-0.0983644890635139,-0.1345865716765259
Mn2Rh2,P4/nmm,0.7529587792489971,1.589778563442868
Mn2Sb,I4/mmm,-0.0213600930247241,0.0769987446821651
Mn2Sb2,Cmcm,0.016205972718436167,0.07149437773160328
Mn2Sb2,I4_1/amd,0.1249295625273943,0.2955495907657355
Mn2Sb2,P4/nmm,0.0816397955571707,0.2063389789955177
Mn2Sb4,I4_1/amd,0.1445717784721316,0.1391252107839362
Mn2Sb6,I4/mmm,0.9007340819046594,0.8198153224736507
Mn2Sn,I4/mmm,-0.0088371927048434,0.1114079727550088
Mn2Sn2,I4_1/amd,0.0259851078972433,0.0916470071621365
Mn2Sn4,I4/mcm,-0.1708928723629563,-0.2942765908047869
Mn2Ta4,I4/mcm,-0.1662423181372555,-0.2878874166945679
Mn2Ta4,Pnnm,0.6506744571971682,0.8344354845900965
Mn2V,I4/mmm,-0.2245881859310316,-0.3909177736745692
Mn2V2,Cmcm,-0.0397746022780099,-0.0438691756484975
Mn2V2,Imma,-0.3077001747624824,-0.5960043776389877
Mn2V2,P4/nmm,-0.0909270352477303,-0.1492829987790924
Mn2V6,I4/mmm,-0.0888230061056378,-0.1998135572992036
Mn2W,Fmmm,-0.0091784207265384,0.1104703790248481
Mn2W2,Fd-3m,-0.0083368972408937,0.0209169642478406
Mn2W4,Cmcm,0.0586830349569465,0.0211267723625984
Mn2W6,Pm-3n,0.0528902692355994,-0.0537937369817483
Mn3Ge,Immm,-0.1108322454100311,-0.1903032236561413
Mn3Ni,Fm-3m,-0.0871317127716466,-0.1414616806327145
Mn3Ni,R-3m,-0.0662314587895348,-0.098390891058365
Mn3Ni2,R-3m,0.2754152526255355,0.4335977759190556
Mn3P2,P-3m1,-0.5966290910241406,-1.0040742622096157
Mn3P2,R-3m,-0.2676749598762423,-0.4617530378106951
Mn3Pb,Pm-3m,0.2587649404478313,0.5713546314579846
Mn3Pd,Pmm2,0.0311878480432949,0.1023687010818561
Mn3Pt2,R-3m,-0.0404601415007454,-0.0871615466718401
Mn3Rh,P4/mmm,-0.1670975913121321,-0.3062536267350476
Mn3Rh,Pmmm,-0.0946266184797355,-0.1569070195701733
Mn3Sb,Immm,0.0469286254307509,0.1348069533237695
Mn3Sb,P4/mmm,0.2577134553599938,0.5691877538211111
Mn3Sb,Pm-3m,-0.0464007394502693,-0.0575241752519198
Mn3Sn,I4/mmm,0.0213576926045403,0.082110930207487
Mn3Sn,P4/mmm,0.0524266657189214,0.146137195364166
Mn3Sr,Pm-3m,0.6069103381859654,1.2888051074230753
Mn3Ta,Immm,-0.0854514118769116,-0.1379989530352094
Mn3Ta,P4/mmm,-0.0610269602362904,-0.0876655734512845
Mn3V,P4/mmm,-0.1889161830658441,-0.3512169068481543
Mn3W,Fm-3m,-0.0575656039341667,-0.0805324855443999
Mn3W,Pm-3m,0.0273855513779849,0.0945330106777594
Mn3W5,Cmmm,0.1324493313713339,0.0281830568628061
Mn4Mo5,I4/mmm,0.1762084540403545,0.0368328667472086
Mn4P2,Pnnm,-0.1866085836688049,-0.3158676552082712
Mn4Pt4,P6_3/mmc,0.6429388515093002,0.5541859159809653
Mn4Rh2,Cmcm,-0.1211278350198295,-0.2259067852384694
Mn4Sb2,I4_1/amd,0.5138453909551871,0.6464525722035735
Mn4Sb5,I4/mmm,1.0731872061529124,0.8583770157208895
Mn4Sb8,Pa-3,0.8717467965686081,0.4417380744579965
Mn4Sn,I4/m,0.1054509736916647,0.153390819606188
Mn4Sn2,P6_3/mmc,-0.0487665025699656,-0.126493010141601
Mn4Ta2,Cmcm,-0.1732624476705285,-0.297532037031752
Mn4Ta3,I4/mmm,-0.078233567643933,-0.1795054950917365
Mn4Ta5,I4/mmm,0.1340344692511316,-0.0017943475105302
Mn4W16,I-43m,3.8842849697377413,1.4048054738105782
Mn4W2,C2/m,0.1087983114175386,0.0899777547076597
Mn4W2,Cmcm,0.07174268743818656,0.0390688045316826
Mn5Nb4,I4/mmm,-0.0121384911209989,-0.1356743753808185
Mn5Pt,P-62m,-0.1487014579232748,-0.2637888674655791
Mn5Sb,P4/mmm,0.2993504744007523,0.3517682612348877
Mn5Sb4,I4/mmm,0.2129799370440076,0.0705119217299353
Mn5V,Amm2,0.035008941818498,-0.0113979323547822
Mn5W,F-43m,-0.0735456216121295,-0.1605358571174079
Mn6Br2,Pmmn,0.9972615660194178,0.9192761940976626
Mn6P2,Pm-3n,-0.5101059164893317,-0.6338988942509847
Mn6Pd2,Cmcm,0.1753315641016868,0.0723684438917894
Mn6Rh2,Pmmn,-0.1582529058219879,-0.2713533721600788
Mn6Sb2,I4/mmm,0.1281831017635312,0.0237871801937762
Mn6Sn2,I4/mmm,0.2212438332712144,0.1196759475703119
Mn6Ta10,I4/mcm,-0.094173183077677,-0.230003187475943
Mn8P16,Fd-3m,0.1719229287753788,-0.1468346279055631
Mn8Sb,I4/mmm,0.0738276244389345,-0.0569378845978169
Mn8Sb4,Pnma,0.3636668482429248,0.0927246994688449
Mn8W16,Fd-3m,1.184864975266584,0.2010735344607441
MnAs2,C2/m,-0.1148039526064322,-0.217218705532086
MnBr2,P-3m1,-0.793658278530912,-2.0450483631382257
MnBr2,P6/mmm,0.1473913118163786,0.5406777190785395
MnBr3,Imm2,-0.7000546349640009,-1.404559929564849
MnBr8,I4/mmm,-0.0488225365782999,-0.1692733461871506
MnMo3,I4/mmm,0.1895282757265854,0.428673216218204
MnNi,F-43m,0.5218388183660817,2.4816631866620575
MnNi,P-6m2,-0.1119455601658422,-0.1305149836723279
MnNi2,P-3m1,-0.1010194234393959,-0.1418815464926337
MnP,Pm-3m,-0.3084882544395641,-0.9405768168619588
MnPd3,Cmmm,-0.2899798070478153,-0.5594866286359486
MnPd3,Imm2,-0.284485553712318,-0.5481641906653905
MnPd3,Pmm2,-0.2856629631475949,-0.5505905704631225
MnPt2,P-3m1,-0.16290653511934114,-0.3119290343883993
MnRh,Pm-3m,-0.22719776931523106,-0.6055334836868118
MnRh3,P4/mmm,-0.0854020680857616,-0.1378972664218678
MnRh3,Pmmm,-0.1900187231500364,-0.353488997512898
MnRh5,Amm2,-0.1858677667337307,-0.3148498822392279
MnSb,Fm-3m,-0.077737207541493,0.0104766768911785
MnSb8,I4/mmm,0.2396393760651059,0.0949293408617939
MnTa2,Fmmm,-0.11037200262192434,-0.19721269994688023
MnV,R-3m,-0.1029772230167311,-0.09355147475882
MnV2,I4/mmm,-0.291060646985633,-0.6640586490176397
MnW,F-43m,0.7350221638582516,3.3603104052372776
MnW,Fm-3m,0.2923823269535061,1.5359452765775026
MnW,Pm-3m,-0.04453792665950325,0.01318026924189095
MnW3,Pm-3m,1.0728602446100433,2.2490245568592355
MnW3,Pmmm,0.1961771925342384,0.442375159599604
MnW5,F-43m,0.7004660950666726,0.9028418353478476
Mo10Ge6,P6_3/mcm,-0.6536119318859049,-0.5182229939227867
Mo10W6,I4/mcm,1.0732671904212152,0.3714557554465552
Mo12Ta4,Pnma,0.4740710885149886,0.0627531765082549
Mo12W4,Pnma,0.7045285953313289,0.1814836329707853
Mo17Pd12,I-43m,1.496535417584971,0.2110861820537109
Mo18Sr6,Pmmn,3.806567993739958,1.1015316431815685
Mo18V6,Pmmn,0.9975305396119216,0.1367310782636623
Mo26Nb2,Fm-3c,3.401885707077051,0.7886499052417955
Mo2As,Fmmm,0.142562050509583,0.5274083366284464
Mo2Na,I4/mmm,0.3714401214238857,1.1562976148142683
Mo2Na2,P4/nmm,0.3675188994555194,0.795472428677417
Mo2Nb,Fmmm,-0.1913851810450264,-0.3901799345658116
Mo2Nb,I4/mmm,-0.2975579375055295,-0.4682956680162051
Mo2Nb2,Cmcm,0.1935301340500341,0.4369201589540741
Mo2Nb2,Fd-3m,-0.2950465993401574,-0.4135432232864807
Mo2Nb2,Imma,-0.2484112018587515,-0.473822949690719
Mo2Nb6,Pm-3n,-0.0465592179697742,-0.1562654088658719
Mo2P,Fm-3m,-0.1347033436411187,-0.2344350016030705
Mo2P,I4/mmm,-0.2747866025741818,-0.6193423858903012
Mo2P2,I4_1/amd,-0.0877456490438997,-0.1427268671714479
Mo2P2,P-3m1,-0.0960925622483571,-0.1599280046567741
Mo2P2,R-3m,0.2240374092827232,-0.0031904058210486
Mo2P4,I4/mcm,-0.6062391432354372,-0.8923780186877471
Mo2P6,Pm-3n,-0.0401051275332166,-0.1496151841527006
Mo2Pb2,Cmcm,0.3821604091261422,0.8256453338781833
Mo2Pb2,Cmme,0.2934378986240501,0.6428079107724994
Mo2Pb4,Cm,0.4590519085670898,0.5711744263971973
Mo2Pb4,Cmcm,0.726116108761198,0.9380811628495339
Mo2Pd,Fm-3m,0.5424159074872353,1.6260885312402165
Mo2Pd26,Fm-3c,2.897103116409357,0.6400434763981804
Mo2Pt,P-3m1,0.0056694744443667,0.1512680056358551
Mo2Rh2,Cmcm,-0.1815158753929794,-0.3359665134875664
Mo2Rh2,I4_1/amd,-0.1941129045399526,-0.3619261976194243
Mo2Rh2,P4/nmm,-0.2075068006683685,-0.3895280479233223
Mo2Rh6,I4/mmm,-0.4894648910168046,-0.6126306057056181
Mo2Sb2,P4/nmm,0.1104324518051685,0.2656742597823201
Mo2Sn,I4/mmm,-0.0701057248098341,-0.0569398413326036
Mo2Sr2,Imma,0.44815043016849854,0.9616361363227307
Mo2Sr2,P4/nmm,0.34435385719300243,0.7477344125928406
Mo2Sr4,I4/mcm,0.865008520234644,1.1288988066021517
Mo2Ta2,Cmcm,0.1675003936118823,0.3832786350737364
Mo2V2,Cmme,-0.2020726999239746,-0.3783295711063455
Mo2V6,Cmcm,-0.2715397419827577,-0.3880828981744632
Mo2W,I4/mmm,-0.14519683685360296,-0.261767049737731
Mo2W2,Cmcm,0.22064684122167244,0.4928016802761839
Mo2W2,Fd-3m,-0.1525850757145865,-0.2763465497190777
Mo2W2,I4_1/amd,0.2572798937444967,0.5682942794583318
Mo2W2,P4/nmm,-0.1423053089191604,-0.2551622295238238
Mo2W4,C2/m,-0.1428469225055744,-0.2557456011573586
Mo2W4,Cmcm,-0.1458549620567071,-0.2598782028839229
Mo2W4,I4/mcm,0.746644039960124,0.9662835060944976
Mo2W4,I4_1/amd,0.8214729672510722,1.069087391769163
Mo2W6,I4/mmm,0.5138229202990086,0.4211462622855048
Mo3Nb,Immm,-0.2228174569410282,-0.42107991591159305
Mo3Nb,Pm-3m,0.2219297000955294,0.495445367987193
Mo3Nb13,Amm2,-0.2821627437966293,-0.326854388648311
Mo3P,Fm-3m,-0.0754188750691178,-0.1173241190300705
Mo3P,P4/mmm,-0.111316181982568,-0.191300509636537
Mo3P,R-3m,-0.0581238511868731,-0.0816829093608932
Mo3Pb,Immm,0.3052124558755724,0.6670726626815197
Mo3Rh,I4/mmm,-0.052330985721868,-0.0697450979979644
Mo3Sr,Cmmm,0.4836313133617449,1.0347543699689026
Mo3Ta,P4/mmm,-0.2542327874361682,-0.4858199468376718
Mo3W,Cmmm,0.2428880959095194,0.5386359749861747
Mo3W,P2/m,-0.1424526540015095,-0.2554658750700504
Mo3W,P4/mmm,-0.1457715851737732,-0.2623054563619653
Mo3W,Pmm2,0.2573284165554411,0.5683942742134926
Mo3W3,C2/m,-0.1429525890657131,-0.2558907713924724
Mo3W3,Cm,-0.1454350467573222,-0.2593013013300204
Mo4Ge8,Pnma,-1.168120166863843,-0.9594997736061668
Mo4Nb,Im-3m,1.6053126838110263,2.6260967747573694
Mo4Nb12,Pnma,0.5092045221068329,0.0808537307713018
Mo4Nb4,P2_13,0.3433283748029925,0.2454705336814813
Mo4P,Im-3m,0.6407966015808847,1.0359737358941672
Mo4P4,P2_13,-1.0563641323662731,-1.1967574291145413
Mo4P8,I4_1/amd,0.1397743761151585,-0.0610728821705842
Mo4P8,Pa-3,0.4033661956691675,0.1199952171811839
Mo4Pb2,Cmcm,0.6385192791258656,0.8177360665703951
Mo4Pb4,Pnma,1.5991876879380755,1.5394943349549917
Mo4Pb8,Pnma,1.7394607827527988,1.0377934548000467
Mo4Rh2,Pnnm,0.8217515441305254,1.0694701152252344
Mo4Rh8,I4_1/amd,-0.612377592930065,-0.5777456973176553
Mo4Ta2,Pnnm,1.7249088307656353,2.3102747318739096
Mo4V8,Pnma,-0.1437663518517234,-0.2558444072833377
Mo4W16,I-43m,4.261536812756763,1.560291955086018
Mo4W2,C2/m,-0.1433033693338652,-0.2563726916322725
Mo4W4,Pnma,0.547486879588114,0.4558332404442752
Mo5P24,I-43m,2.5629302228137005,0.5142038729117838
Mo6Rh18,Pmmn,-1.1087988632206427,-0.5867152377580916
Mo6Rh2,I4/mmm,-0.0100792736188003,-0.1186768702727629
Mo6V2,Cmcm,-0.3183564029017311,-0.4363222772925498
Mo6W18,Pmmn,1.8713343360810024,0.4368503932346595
Mo7P,Fm-3m,0.3726495783319142,0.2756827834546599
Mo8Br10,P6_3/mcm,3.3737206367238524,1.3553794455023118
Mo8Nb16,Fd-3m,1.0095532216176597,0.1408604252661091
Mo8Ni4,Pa-3,1.9722768270597053,1.197720871032367
Mo8V16,Fd-3m,1.4126288021311129,0.2793019925768265
Mo8W,I4/mmm,0.7026936778912929,0.519041452131359
Mo8W4,Pnma,0.2982952627879116,0.04781925153052
MoBr,Cmmm,0.2901245310539703,1.5266396430503733
MoBr3,Imm2,-0.48771553269669,-0.9669761183829748
MoBr3,Pmm2,-0.1041311639411762,-0.1764937804736495
MoI,F-43m,0.4363273776595264,2.129222946268446
MoI,Fm-3m,0.4626895278980881,2.2378760398264745
MoNb,Pm-3m,-0.2190324888538824,-0.4934030807949615
MoNb3,Pm-3m,0.1829163042443607,0.4150474089612089
MoNb5,Cmmm,-0.1934461275386824,-0.3252614298318373
MoNi3,Pm-3m,-0.0674181610883444,-0.1008364213874782
MoP,Fm-3m,-0.1611839232197852,-0.3334536824935867
MoP,Pm-3m,-0.4976065449939368,-0.9873593017498676
MoP2,P-3m1,0.1257840713112477,0.4813074096794047
MoP3,P4/mmm,0.009646470753107803,0.05797669851569534
MoP3,Pm-3m,0.3435487834942213,0.746075334195912
MoP3,R-3m,-0.2120351755229774,-0.3988600244937298
MoPb3,Immm,0.3009785590237309,0.6583475399848651
MoPb5,Amm2,0.4715185788117514,0.588301788621605
MoPd,P4/mmm,-0.1207342489683897,-0.2107090575752673
MoPd4,Im-3m,0.5543210837460872,0.8934082403673372
MoRh,P4/mmm,-0.2978397216120754,-0.575684169898335
MoRh2,I4/mmm,-0.1169428568751842,-0.1856344343060862
MoRh2,Immm,-0.3555599042969997,-0.5479817971484789
MoSm,R-3m,0.0833702362667608,0.6744901206575217
MoSn,P-6m2,-0.054815065763398854,0.10495158097250626
MoSn4,Im-3m,0.07516382422329429,0.10345873963527291
MoSr,P4/mmm,0.5006227913852517,2.3942201312353477
MoSr2,I4/mmm,0.4872482010739674,1.4745039826339943
MoSr3,I4/mmm,0.5930284484130565,1.2601976104129904
MoSr3,P4/mmm,0.6274934584066412,1.3312223546281583
MoSr3,Pmm2,0.6758031188043842,1.4307778537709124
MoTa2,I4/mmm,-0.27429293519586145,-0.5266830016157492
MoV,Pm-3m,-0.2538499712677376,-0.4850310475903112
MoV3,Fm-3m,-0.1977827702799494,-0.3694889772482654
MoV4,I4/mmm,0.4836126750740085,0.7768367577945885
MoW,P-6m2,0.066172241841691,0.6036076137160273
MoW,Pm-3m,-0.152265997398329,-0.2756890000534599
MoW2,I4/mmm,-0.1456530941138312,-0.2645216789487449
MoW2,Immm,0.1647812756252446,0.5884601988230935
MoW3,P4/mmm,-0.1422892419237969,-0.2551291190086606
MoW3,Pmm2,0.2845336531140195,0.6244582349738649
MoW5,Cmmm,-0.1404556867286631,-0.2524603966471442
MoW5,F-43m,0.4404766081247583,0.5456547091945027
MoYb,P4/mmm,0.1192190218387831,0.8222429184168278
Na12P4,Pnma,-1.442339262978543,-0.9245710332588714
Na2P,I4/mmm,-0.26480010859155,-0.5919024526225314
Na2P2,Cmcm,-0.4676775614611718,-0.925682302369038
Na2P2,Fd-3m,-0.0304310174691286,-0.0246141189626863
Na2P2,Imma,-0.4413162841174055,-0.8713575544326639
Na2P2,P4/nmm,-0.1910495783453465,-0.3556133615152125
Na2Pb,Immm,-0.2432042124693496,-0.5325633142340758
Na2Pb2,Imma,-0.2798371448589257,-0.5385848506367305
Na2Pb2,Pmmn,-0.2344600924558712,-0.4450728063702374
Na2Pd,Fmmm,-0.1696785321707677,-0.330536480355308
Na2Pd,Immm,-0.1811076126513078,-0.3619402148634763
Na2Pd2,Imma,-0.2061879301082524,-0.3868101481112347
Na2Pd4,Cmcm,-0.1547276312587898,-0.2720679389031691
Na2Pd6,I4/mmm,-0.1490893532210643,-0.2619113470496265
Na2Pt,I4/mmm,-0.13882259277852116,-0.2457534805046973
Na2Pt,P4/mmm,-0.2144555722682574,-0.4535705496032596
Na2Pt2,Cmcm,-0.20079700091824176,-0.37570063829609557
Na2Pt2,Fd-3m,-0.15431278470077553,-0.2799069748820231
Na2Pt2,P4/nmm,-0.11286638645277063,-0.19449513734730356
Na2Pt2,Pmmn,-0.1969912582288668,-0.3678578464004334
Na2Pt4,Cmcm,-0.2091740848349007,-0.3468693184160163
Na2Pt4,I4/mcm,0.2748521954506438,0.3181112470347436
Na2Rh4,Cmcm,0.1825696107109344,0.1913286158411075
Na2Rh4,Fd-3m,0.1975986393809151,0.2119762798010969
Na2Rh4,Pnnm,0.5090590065767117,0.6398767875404235
Na2Sn,I4/mmm,-0.2390298267631903,-0.5210933363409175
Na2Sn2,Pmma,-0.3286790054662521,-0.6392370964151002
Na2Sr2,Fd-3m,-0.0491077423351513,-0.0631027080167224
Na3Ge,Pmmm,-0.1056312600987214,-0.1795851460617528
Na3Pb,Pm-3m,-0.0081629543305122,0.0212754220205263
Na3Pd,Imm2,-0.15302337029883215,-0.27724977768108117
Na3Pd,Immm,-0.1545607099676555,-0.2804178938885139
Na3Pt,I4/mmm,-0.1922580075079228,-0.3581036660933952
Na3Rh,Cmmm,0.1324082968788706,0.3109616041226348
Na3Rh,Immm,0.1481192966506883,0.3433384913008372
